date,open,high,low,close,volume
2021-01-08 09:45:00,32111.3,32168,32106.85,32145.5,0
2021-01-08 10:00:00,32145.5,32199.35,32126.65,32189.5,0
2021-01-08 10:15:00,32188.5,32217.35,32163.05,32165.9,0
2021-01-08 10:30:00,32166.4,32221.15,32166.45,32207.7,0
2021-01-08 10:45:00,32207.9,32207.95,32138,32138.3,0
2021-01-08 11:00:00,32137.6,32157.5,32115.4,32138.1,0
2021-01-08 11:15:00,32136.9,32155.7,32112.8,32151.4,0
2021-01-08 11:30:00,32151.7,32201.7,32136.3,32182.8,0
2021-01-08 11:45:00,32182.6,32198.8,32143.85,32176.6,0
2021-01-08 12:00:00,32173.8,32183.15,32087.1,32141.4,0
2021-01-08 12:15:00,32143.1,32164.7,32130.75,32152.8,0
2021-01-08 12:30:00,32153.9,32171.6,32113.6,32170.2,0
2021-01-08 12:45:00,32174.2,32194.65,32131.6,32134.2,0
2021-01-08 13:00:00,32139.2,32149.9,32099.8,32137.8,0
2021-01-08 13:15:00,32134.2,32156.75,32100,32138.6,0
2021-01-08 13:30:00,32138.4,32138.4,32002.95,32076.2,0
2021-01-08 13:45:00,32077.7,32129.65,32073.55,32121.3,0
2021-01-08 14:00:00,32119.8,32125,32051.95,32087,0
2021-01-08 14:15:00,32084.6,32099.35,32010.05,32083.7,0
2021-01-08 14:30:00,32081.4,32121.1,32033,32091.9,0
2021-01-08 14:45:00,32091.8,32166.25,32089.8,32111.3,0
2021-01-08 15:00:00,32113.8,32131.2,32033.45,32088.7,0
2021-01-08 15:15:00,32089.8,32123.35,32062.45,32078.2,0
2021-01-11 09:15:00,32280.3,32288.45,31982.6,32174.3,0
2021-01-11 09:30:00,32174.7,32198.6,32094.65,32123.6,0
2021-01-11 09:45:00,32123.7,32150.4,32068.4,32123.3,0
2021-01-11 10:00:00,32123.3,32127.75,32037.45,32053.4,0
2021-01-11 10:15:00,32057.2,32057.25,31836.95,31893,0
2021-01-11 10:30:00,31892.2,31955.8,31843.15,31932.4,0
2021-01-11 10:45:00,31933.8,31969.3,31888.45,31892.8,0
2021-01-11 11:00:00,31895.8,31948.5,31879.25,31923.4,0
2021-01-11 11:15:00,31922.7,31924.95,31871.1,31913.7,0
2021-01-11 11:30:00,31913.8,31930.95,31858.1,31868.7,0
2021-01-11 11:45:00,31871.1,31900.9,31842.05,31880.2,0
2021-01-11 12:00:00,31879.9,32053.3,31856.95,32016.9,0
2021-01-11 12:15:00,32018.5,32057.5,31973.6,31994.2,0
2021-01-11 12:30:00,31994.4,32033.6,31975.05,32031.2,0
2021-01-11 12:45:00,32029.9,32033.35,31956.65,31992.1,0
2021-01-11 13:00:00,31990.9,31990.9,31913.55,31985.9,0
2021-01-11 13:15:00,31982.3,32036.45,31959.7,31992.8,0
2021-01-11 13:30:00,31991.8,32062.4,31991.75,32035.7,0
2021-01-11 13:45:00,32038.2,32074.4,31966.95,32001.2,0
2021-01-11 14:00:00,32003.3,32003.9,31900.15,31943.7,0
2021-01-11 14:15:00,31946,31969.85,31899.6,31940.2,0
2021-01-11 14:30:00,31948.2,32044.25,31943.5,31996.6,0
2021-01-11 14:45:00,31997.5,32023,31961.95,31996.4,0
2021-01-11 15:00:00,31997.3,32003.2,31965.2,31995.2,0
2021-01-11 15:15:00,31996.8,32047.2,31982.8,32016.1,0
2021-01-12 09:15:00,31835.1,31880.6,31725.85,31837.6,0
2021-01-12 09:30:00,31834.8,31941.45,31831.2,31913.9,0
2021-01-12 09:45:00,31909.6,31926.05,31839.35,31857.2,0
2021-01-12 10:00:00,31860.4,31911.95,31837.7,31844.6,0
2021-01-12 10:15:00,31842.8,31870.8,31819.85,31838.9,0
2021-01-12 10:30:00,31838.2,31877,31816.3,31875.7,0
2021-01-12 10:45:00,31876.8,31878.45,31817.8,31826.8,0
2021-01-12 11:00:00,31824.6,31923,31818.6,31904.9,0
2021-01-12 11:15:00,31905.7,31921.9,31874.9,31887.7,0
2021-01-12 11:30:00,31885.8,31947.55,31881.85,31929.3,0
2021-01-12 11:45:00,31929,31993,31903.2,31968.2,0
2021-01-12 12:00:00,31970.8,32148.5,31964,32118.8,0
2021-01-12 12:15:00,32123.2,32208.2,32119.2,32207.9,0
2021-01-12 12:30:00,32208.2,32324.85,32184.55,32313.3,0
2021-01-12 12:45:00,32316.6,32345.65,32265.9,32298.7,0
2021-01-12 13:00:00,32299.1,32368.5,32290.95,32320.6,0
2021-01-12 13:15:00,32318.5,32348.65,32281.95,32294.9,0
2021-01-12 13:30:00,32296,32340.5,32293.2,32326.9,0
2021-01-12 13:45:00,32328.1,32341.85,32246.95,32307.2,0
2021-01-12 14:00:00,32306.2,32325.7,32276.3,32322.7,0
2021-01-12 14:15:00,32319.8,32328.9,32271.55,32300.6,0
2021-01-12 14:30:00,32302.7,32329.45,32246.2,32320.6,0
2021-01-12 14:45:00,32323.3,32358.6,32307.35,32331.3,0
2021-01-12 15:00:00,32330.2,32397.95,32330.2,32346.7,0
2021-01-12 15:15:00,32347.3,32353.85,32284.25,32353.8,0
2021-01-13 09:15:00,32556.4,32558.75,32413.6,32524.6,0
2021-01-13 09:30:00,32526.6,32683.5,32523.95,32637.2,0
2021-01-13 09:45:00,32636.6,32647.65,32579.05,32613.3,0
2021-01-13 10:00:00,32609.6,32656.85,32589.95,32602.7,0
2021-01-13 10:15:00,32604.1,32607,32539.85,32572.9,0
2021-01-13 10:30:00,32572.2,32579.8,32433.15,32532.2,0
2021-01-13 10:45:00,32531.4,32587.5,32524.5,32538.1,0
2021-01-13 11:00:00,32538.9,32582,32505.4,32513.4,0
2021-01-13 11:15:00,32513.8,32543.7,32452.85,32475.9,0
2021-01-13 11:30:00,32475.4,32488.85,32322.9,32377.8,0
2021-01-13 11:45:00,32378.5,32465.6,32353.75,32359.6,0
2021-01-13 12:00:00,32356.3,32439.6,32287.05,32436.8,0
2021-01-13 12:15:00,32436.1,32513.15,32414.95,32442.9,0
2021-01-13 12:30:00,32444.2,32482.15,32405,32461.9,0
2021-01-13 12:45:00,32462.3,32522.35,32443.8,32446.7,0
2021-01-13 13:00:00,32446.8,32466.9,32393.45,32414.7,0
2021-01-13 13:15:00,32413.6,32459.3,32373.8,32451.2,0
2021-01-13 13:30:00,32449.8,32497.3,32314.5,32374.3,0
2021-01-13 13:45:00,32378.3,32378.75,32268.3,32276.9,0
2021-01-13 14:00:00,32273.7,32359.85,32148.25,32328.9,0
2021-01-13 14:15:00,32329.9,32485.05,32283.2,32482.1,0
2021-01-13 14:30:00,32482.5,32531.8,32441.85,32488,0
2021-01-13 14:45:00,32489.7,32593.7,32457.3,32560,0
2021-01-13 15:00:00,32563.9,32629.4,32563.1,32602.5,0
2021-01-13 15:15:00,32603.4,32609.05,32502.7,32540.6,0
2021-01-14 09:15:00,32526.7,32718.95,32526.15,32629.7,0
2021-01-14 09:30:00,32629.4,32632.8,32549.7,32563.9,0
2021-01-14 09:45:00,32563.8,32623.05,32541.2,32596.2,0
2021-01-14 10:00:00,32599.4,32625.1,32557.7,32571.8,0
2021-01-14 10:15:00,32572.1,32608.8,32539.35,32602.2,0
2021-01-14 10:30:00,32599.8,32626.2,32578.4,32597.5,0
2021-01-14 10:45:00,32600.8,32605.1,32478.95,32535.4,0
2021-01-14 11:00:00,32535.9,32609.3,32511.6,32605.5,0
2021-01-14 11:15:00,32607.8,32658.9,32577.5,32645.2,0
2021-01-14 11:30:00,32649.8,32655.65,32600.8,32628.2,0
2021-01-14 11:45:00,32629.3,32636.4,32590.4,32608.7,0
2021-01-14 12:00:00,32612.8,32646.9,32592.35,32633.5,0
2021-01-14 12:15:00,32635.2,32660.15,32608.6,32641.1,0
2021-01-14 12:30:00,32641.9,32645.55,32573.5,32594,0
2021-01-14 12:45:00,32594.5,32618.2,32556.05,32590.2,0
2021-01-14 13:00:00,32590.9,32631.55,32559.35,32602,0
2021-01-14 13:15:00,32594.7,32598.65,32548.75,32564.3,0
2021-01-14 13:30:00,32566.2,32604.35,32529.4,32559.9,0
2021-01-14 13:45:00,32559.2,32601.95,32552.75,32572.8,0
2021-01-14 14:00:00,32574.7,32581.8,32517.35,32534.4,0
2021-01-14 14:15:00,32535.2,32554.7,32501.85,32512.9,0
2021-01-14 14:30:00,32511.9,32553,32464.45,32466.8,0
2021-01-14 14:45:00,32473.2,32507.1,32442.35,32447.6,0
2021-01-14 15:00:00,32448.1,32532.25,32444.55,32497.7,0
2021-01-14 15:15:00,32494.8,32570.1,32490.15,32561.3,0
2021-01-15 09:15:00,32508.9,32544.8,32417,32469.2,0
2021-01-15 09:30:00,32472.8,32472.85,32296.95,32314.7,0
2021-01-15 09:45:00,32315.6,32327.05,32194.05,32315.2,0
2021-01-15 10:00:00,32316.6,32364.85,32248.9,32318.7,0
2021-01-15 10:15:00,32324.3,32344.7,32238.9,32253.8,0
2021-01-15 10:30:00,32254.3,32264,32156.8,32254.7,0
2021-01-15 10:45:00,32248.6,32294.65,32226.4,32247.3,0
2021-01-15 11:00:00,32250.2,32265.6,32175.95,32220.6,0
2021-01-15 11:15:00,32221.8,32240.3,32088.75,32105.6,0
2021-01-15 11:30:00,32107,32242.1,32098.6,32237.2,0
2021-01-15 11:45:00,32239.8,32264.5,32202.3,32243.1,0
2021-01-15 12:00:00,32243.1,32294.15,32200.05,32294.2,0
2021-01-15 12:15:00,32284.4,32359.45,32253.55,32344.2,0
2021-01-15 12:30:00,32339.8,32404.9,32321.1,32401.4,0
2021-01-15 12:45:00,32405.7,32421.2,32341.75,32356.6,0
2021-01-15 13:00:00,32363.9,32398.7,32294.1,32317.7,0
2021-01-15 13:15:00,32317,32339.35,32273.45,32322.4,0
2021-01-15 13:30:00,32328.6,32378.5,32282.75,32358.8,0
2021-01-15 13:45:00,32358.4,32363,32187.05,32250.7,0
2021-01-15 14:00:00,32254.6,32254.8,32120.5,32153.2,0
2021-01-15 14:15:00,32156.6,32229.6,32044.35,32200.6,0
2021-01-15 14:30:00,32201.3,32267.2,32198.45,32227.7,0
2021-01-15 14:45:00,32233.1,32259.75,32202.9,32235.8,0
2021-01-15 15:00:00,32236.6,32264.85,32180.4,32235.2,0
2021-01-15 15:15:00,32234.6,32287.45,32232.3,32255.9,0
2021-01-18 09:15:00,32275.2,32441.5,32117.4,32279,0
2021-01-18 09:30:00,32281.2,32359.65,32198.7,32347.7,0
2021-01-18 09:45:00,32352.6,32419.3,32216.85,32225.3,0
2021-01-18 10:00:00,32229.9,32288.15,32190.7,32240.5,0
2021-01-18 10:15:00,32239.8,32272.8,32157.55,32184.3,0
2021-01-18 10:30:00,32181.8,32236.95,32145.75,32228.7,0
2021-01-18 10:45:00,32228.2,32260.15,32122.75,32134.8,0
2021-01-18 11:00:00,32135.1,32196.7,32067,32165.1,0
2021-01-18 11:15:00,32162.7,32192.75,32057.8,32090.8,0
2021-01-18 11:30:00,32085.3,32112.75,31942.3,31961.8,0
2021-01-18 11:45:00,31958.4,31997.65,31864.65,31871.2,0
2021-01-18 12:00:00,31870.6,31957.8,31851.05,31931.8,0
2021-01-18 12:15:00,31931.7,31996,31878.95,31894.3,0
2021-01-18 12:30:00,31893.3,31944.75,31809.25,31919,0
2021-01-18 12:45:00,31911.1,31959.3,31886.9,31934.5,0
2021-01-18 13:00:00,31935.4,31936.55,31846.55,31894.8,0
2021-01-18 13:15:00,31897.7,31937.45,31886.1,31907.5,0
2021-01-18 13:30:00,31907.6,32064.4,31837.3,32017.8,0
2021-01-18 13:45:00,32018.4,32090.5,31994.55,32068.7,0
2021-01-18 14:00:00,32067.9,32163.05,32040.45,32159.2,0
2021-01-18 14:15:00,32155.6,32171.3,32036.3,32043.4,0
2021-01-18 14:30:00,32047.1,32071.85,31952.65,31987.9,0
2021-01-18 14:45:00,31987.7,31996.7,31835.35,31910.1,0
2021-01-18 15:00:00,31914.8,31964.4,31812.5,31824.7,0
2021-01-18 15:15:00,31820.8,31855.7,31650.9,31678.6,0
2021-01-19 09:15:00,32082.9,32082.9,31953.25,32052.1,0
2021-01-19 09:30:00,32053.9,32096.5,31913.4,31919.9,0
2021-01-19 09:45:00,31914.7,32005.95,31863.95,31981.4,0
2021-01-19 10:00:00,31982.5,32075.7,31977.05,32067.2,0
2021-01-19 10:15:00,32065.1,32128.3,32057.65,32125.8,0
2021-01-19 10:30:00,32125.9,32145.15,32067.95,32095.6,0
2021-01-19 10:45:00,32102.4,32129.55,32058.6,32080.1,0
2021-01-19 11:00:00,32080.7,32085.5,32016.1,32027.8,0
2021-01-19 11:15:00,32027.7,32094.65,32019.5,32070.1,0
2021-01-19 11:30:00,32068.8,32092.4,32055.05,32069.3,0
2021-01-19 11:45:00,32069.8,32183.25,32062.6,32136.4,0
2021-01-19 12:00:00,32133.9,32222.3,32114.6,32190.9,0
2021-01-19 12:15:00,32188.8,32190.75,32136.25,32183.1,0
2021-01-19 12:30:00,32183.2,32233.65,32181.75,32196.3,0
2021-01-19 12:45:00,32195.1,32214.45,32139.85,32196.9,0
2021-01-19 13:00:00,32195.2,32235,32184.75,32185.1,0
2021-01-19 13:15:00,32188.7,32216.4,32161.2,32183.7,0
2021-01-19 13:30:00,32180.4,32246.7,32144.2,32228.6,0
2021-01-19 13:45:00,32227.5,32304.5,32226.3,32255.7,0
2021-01-19 14:00:00,32255.9,32263.25,32221.55,32245.6,0
2021-01-19 14:15:00,32248.7,32279.7,32226.7,32257.3,0
2021-01-19 14:30:00,32257.7,32419.5,32249.25,32410.3,0
2021-01-19 14:45:00,32414.2,32464.95,32390.65,32461.2,0
2021-01-19 15:00:00,32459.3,32459.3,32412.25,32436.9,0
2021-01-19 15:15:00,32437.6,32445.9,32376.9,32437.2,0
2021-01-20 09:15:00,32388.9,32497.3,32334.4,32455.1,0
2021-01-20 09:30:00,32457.2,32457.35,32322.9,32454.8,0
2021-01-20 09:45:00,32453.2,32489.25,32427,32428.6,0
2021-01-20 10:00:00,32430.5,32472.3,32427.4,32452.7,0
2021-01-20 10:15:00,32454.9,32506.4,32428.75,32446.3,0
2021-01-20 10:30:00,32449.1,32492.2,32402,32487.6,0
2021-01-20 10:45:00,32484.5,32582.05,32484.15,32563.8,0
2021-01-20 11:00:00,32564.7,32573.4,32523.85,32558.2,0
2021-01-20 11:15:00,32558.3,32598.9,32552.15,32574.2,0
2021-01-20 11:30:00,32574.6,32586.2,32535.95,32557.4,0
2021-01-20 11:45:00,32558.8,32566.5,32521.9,32560.9,0
2021-01-20 12:00:00,32561.1,32563.5,32473.5,32494.1,0
2021-01-20 12:15:00,32494.2,32510.1,32399.25,32409.8,0
2021-01-20 12:30:00,32407.3,32469.6,32374.7,32448.2,0
2021-01-20 12:45:00,32452.8,32523.35,32357.1,32482.7,0
2021-01-20 13:00:00,32488.8,32506.9,32434.15,32461.5,0
2021-01-20 13:15:00,32461.9,32483.05,32439.25,32467.3,0
2021-01-20 13:30:00,32468.6,32510.1,32414.65,32501.7,0
2021-01-20 13:45:00,32502.8,32513.2,32460.6,32492.9,0
2021-01-20 14:00:00,32493.9,32559.55,32483.85,32549.2,0
2021-01-20 14:15:00,32548.8,32596.8,32535.5,32596.8,0
2021-01-20 14:30:00,32598.2,32607.45,32538.8,32547.2,0
2021-01-20 14:45:00,32541.8,32591.6,32530.45,32589.7,0
2021-01-20 15:00:00,32590.4,32601.35,32530.9,32537.2,0
2021-01-20 15:15:00,32534.5,32553.3,32494.1,32496.9,0
2021-01-21 09:15:00,32732.8,32746.35,32634.55,32704.2,0
2021-01-21 09:30:00,32703.1,32736.6,32685.3,32687.2,0
2021-01-21 09:45:00,32685.6,32718.35,32675.7,32687.3,0
2021-01-21 10:00:00,32688.1,32721.65,32683.65,32700.2,0
2021-01-21 10:15:00,32697.5,32703.15,32656.85,32668.2,0
2021-01-21 10:30:00,32666.2,32691.3,32648.3,32667.9,0
2021-01-21 10:45:00,32668.1,32707.9,32639.15,32701.1,0
2021-01-21 11:00:00,32700,32738.25,32691.75,32731.2,0
2021-01-21 11:15:00,32731.8,32733.2,32699.45,32726.1,0
2021-01-21 11:30:00,32727.7,32736.2,32687,32691.9,0
2021-01-21 11:45:00,32692.8,32734.5,32658.95,32722.5,0
2021-01-21 12:00:00,32723.1,32726.8,32704.3,32724.3,0
2021-01-21 12:15:00,32723.1,32818.4,32722.75,32799.8,0
2021-01-21 12:30:00,32801.4,32842.3,32787.2,32794.4,0
2021-01-21 12:45:00,32796.8,32829.95,32756.4,32765.3,0
2021-01-21 13:00:00,32768.6,32796.9,32746.25,32790.1,0
2021-01-21 13:15:00,32791,32806.5,32767.05,32803.6,0
2021-01-21 13:30:00,32799.9,32807.75,32734.65,32763.3,0
2021-01-21 13:45:00,32763.9,32772.95,32688.6,32701.2,0
2021-01-21 14:00:00,32701.2,32716.2,32535.4,32559.6,0
2021-01-21 14:15:00,32559.2,32649.2,32557.9,32607.1,0
2021-01-21 14:30:00,32606.7,32606.8,32461.75,32466.8,0
2021-01-21 14:45:00,32466.1,32501.05,32272.5,32382.3,0
2021-01-21 15:00:00,32387.2,32390.2,31985.55,32147.2,0
2021-01-21 15:15:00,32150.6,32302.9,32121.8,32291.1,0
2021-01-22 09:15:00,32088,32131.4,31882.55,31892.3,0
2021-01-22 09:30:00,31892.8,31955.85,31827.5,31905.3,0
2021-01-22 09:45:00,31908.9,31981.2,31901.75,31931.9,0
2021-01-22 10:00:00,31932.7,31933.2,31863.05,31922.5,0
2021-01-22 10:15:00,31924.9,31979.9,31662.65,31771.9,0
2021-01-22 10:30:00,31773.2,31840.1,31744,31832.8,0
2021-01-22 10:45:00,31833.2,31867.05,31767.3,31776.2,0
2021-01-22 11:00:00,31771.2,31826.65,31727.45,31743.5,0
2021-01-22 11:15:00,31746.7,31749.3,31569.05,31669.9,0
2021-01-22 11:30:00,31669.1,31714,31594.85,31641.2,0
2021-01-22 11:45:00,31637.9,31708.45,31606.75,31703.4,0
2021-01-22 12:00:00,31700.6,31703.8,31539.4,31630.2,0
2021-01-22 12:15:00,31628.7,31690.2,31586.1,31612.5,0
2021-01-22 12:30:00,31610.5,31622.9,31520.15,31521.3,0
2021-01-22 12:45:00,31522.9,31558.3,31384.6,31421.8,0
2021-01-22 13:00:00,31413.5,31413.5,31256.45,31272.8,0
2021-01-22 13:15:00,31273.4,31435.1,31253.05,31386.6,0
2021-01-22 13:30:00,31386.6,31389.6,31132.65,31197.6,0
2021-01-22 13:45:00,31193.2,31297.45,31154.7,31158.8,0
2021-01-22 14:00:00,31157.5,31367.75,31157.4,31206,0
2021-01-22 14:15:00,31201.7,31333.95,31176.95,31328,0
2021-01-22 14:30:00,31330.5,31426.6,31153.9,31213.9,0
2021-01-22 14:45:00,31214.5,31304.55,31177.65,31272.6,0
2021-01-22 15:00:00,31276.2,31295.15,31119.9,31177.6,0
2021-01-22 15:15:00,31176.1,31216.9,31131.95,31177.9,0
2021-01-25 09:15:00,31507.2,31606.85,31438.6,31515.7,0
2021-01-25 09:30:00,31509.3,31561.15,31134.95,31204.5,0
